Date,Ticker,Open,High,Low,Close,Volume,Daily Return,Volatility_5d,MA_5,MA_10,Delta_Close,Range,Weekday,Volume_Change,Price_to_Volume,Momentum_3d,Rolling_Return_5d,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,Lag_8,Lag_9,Lag_10,Return_Lag_1,Return_Lag_2,Return_Lag_3,Return_Lag_4,Return_Lag_5,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,Target
2021-06-22,^GSPC,0.3717216477335155,0.3806788265329747,0.3843988958910009,0.3895706226234813,-0.1513997014274295,0.5210656092273175,0.4513714445509869,0.3696008498633867,0.3893827437439022,0.7381405942767983,0.019997137556374413,-0.7106615501750391,-0.4775427643397177,0.43859324442176006,0.18686802873149702,-0.23562283903786008,0.3741077423876243,0.3228995190230864,0.3780995675507286,0.3824799456453788,0.4075051338477038,0.4184826637970303,0.41452851626159987,0.409325222347589,0.39355472624597687,0.4039074984547743,1.3799615113230645,-1.4240792287510773,-0.1113693692143894,-0.6317022947395293,-0.2929607384492712,-0.09681584729299203,-0.017698237261126192,0.10881201015705988,-0.3498538016912353,0.3935271238074831,0.31429112874863285,0.4774069034471056,1
2021-06-23,^GSPC,0.39471928248900684,0.3813840436998535,0.4070565160492718,0.38528163975864604,-0.2954421777494898,-0.32130219116093833,0.37457394177355086,0.3729911358441369,0.39147149251079505,-0.3846840800121889,-0.9203403453829994,0.010433856364723224,-0.16937330442361093,0.5387456764958353,1.0114217046495366,-0.012858318102695018,0.394310705171963,0.37738594646509904,0.3262948512334732,0.38075752777304445,0.3860514987591956,0.4104552069680874,0.4217654708704367,0.417077640083142,0.4119936728611679,0.396660706203568,0.44631677049795015,1.3337775070967968,-1.4087758929838592,-0.13128877363655986,-0.6432575357279625,0.05416182386758695,-0.0071951145755099226,0.09139480373622867,-0.2716884805140816,0.39605381588336186,0.3156725299485597,0.4811566818531758,1
2021-06-24,^GSPC,0.40190035131710156,0.39500103079365284,0.4216301098075,0.4082648698773537,-0.16863366967771273,0.6142556255556364,0.41003785679241794,0.3813325169881082,0.39403065586854047,0.2657579015191904,-0.954914029103534,0.7315292629044855,0.14899300212453367,0.46966780290805393,0.4588621511321214,0.31004670659870576,0.39001804831476605,0.3976058469199986,0.3808391061668589,0.32889808024462186,0.3843266224707748,0.3889897388700218,0.41373057212138553,0.4243140243373619,0.4197521292187176,0.4151118011291694,-0.20653168027467633,0.4312113209573363,1.364895660112543,-1.4128994833045405,-0.12955348241769263,-0.07636456966935495,0.05097925244597866,0.0897087460141484,-0.09894848397405813,0.3993703662632197,0.3213073559663998,0.4819690202122666,1
2021-06-28,^GSPC,0.42794709430803496,0.4143512477515192,0.4382290603555429,0.430753234867723,0.3180165693283667,0.13982506413330564,-1.0212806381360846,0.41498742505914427,0.4004702706046575,0.11955179499475202,-0.8279018527567575,-1.4317569567148014,-2.84319061092268,0.17029937002181084,0.5681778207762037,0.5676993116575473,0.4262812251151986,0.4163317941082424,0.39677965097573037,0.4037627057229805,0.38707296967343147,0.33530179988879405,0.39051777667656234,0.3947960842847942,0.4189536264687475,0.4301221613171335,0.2576596021880982,0.5010309298943252,-0.17758222814789104,0.43031261990755143,1.3674690573158972,0.2094494276776403,0.19370916762060697,0.12935848200643804,0.20466429034884848,0.407194617264638,0.33811671079319305,0.4801045024425549,0
2021-06-29,^GSPC,0.4356969110731171,0.42212448925310864,0.44982987177610945,0.4318626979015414,-0.32952811665883086,-0.13667210376970412,-1.0287842267046352,0.423465147717388,0.4047067930214507,-0.1536735600404088,-0.9882515368454114,-0.7106615501750391,-0.6960949502846773,0.6126190743052607,0.1942639846196315,0.31573660407019466,0.4355285949184904,0.4296031701663061,0.4198262877857156,0.3994573465361242,0.4073646358321705,0.3900117731887829,0.33850749345577746,0.3930687928184133,0.397453217558295,0.4220763402306295,0.1508492809742287,0.24883404891399857,0.5273737315433351,-0.19669549664297906,0.44696353809051703,0.33837173813053206,0.24455299764026292,0.16083362744686072,0.2651867886146872,0.4114172099565471,0.345553838868936,0.48085600916544713,1
2021-06-30,^GSPC,0.4333094447531614,0.4238963643698909,0.4506925831014567,0.4371773763819668,0.4916050901102049,0.005920017581370606,-1.1386403510922571,0.43386798700453877,0.4116224045466578,0.16330307767251231,-0.9484584434372139,0.010433856364723224,0.9825149982216018,0.073322264509085,0.05937560224897312,0.44125790807854165,0.43663900833118424,0.438858292738583,0.4331117490099489,0.4225283319080863,0.40305313158350725,0.41031463145918967,0.3932681860880652,0.34106260860152854,0.39572458064580945,0.4005617659968076,-0.06344042433656248,0.14557915972227475,0.27373063780963774,0.4996776841851758,-0.1966973490503967,0.2075166863705974,0.2889069918007272,0.19535178684047344,0.298601399957534,0.41562193171957523,0.3531366638592862,0.48141380857927046,0
2021-07-01,^GSPC,0.44270995108716193,0.4408066295756851,0.4626684266746026,0.4580996548576313,-0.21040363705670267,0.5342463950436347,-1.18092019131713,0.4438576950767546,0.42081326516677287,0.6375969613650803,-0.7290470181460578,0.7315292629044855,-0.7336276718146928,0.5503780357595754,0.2549816941070495,0.41070344157599536,0.4419582394267067,0.43996963709476133,0.44237669422147435,0.43582782910115425,0.4261570462942084,0.4060007491486842,0.413589866290802,0.39581898546626465,0.34367788704221625,0.3988319901896641,0.04707073892671145,-0.06157741021714554,0.16988363765676126,0.2491226735490596,0.5181708759718028,0.34059162270667886,0.3652641958498405,0.2390421350659497,0.39931902061077645,0.42160065327369134,0.36295782306797825,0.4832402850362504,1
2021-07-02,^GSPC,0.46683597446383385,0.47305955779423076,0.4869296641690551,0.4883082800562457,-1.036679119092234,0.8434226925760094,-0.9725525823324342,0.45724708884589943,0.438232560523917,0.8881690826711567,-0.37139972349555656,1.452624669444248,-0.9717139499461671,1.2996002596496397,0.743444455226511,0.627174828098162,0.4628984401682627,0.44529332770371727,0.4434892180687514,0.44510256264294906,0.4394755259295548,0.42911740710044716,0.4092719847600958,0.4161390640886745,0.398476915512306,0.34675100615707144,0.45653208926509947,0.045255129817535496,-0.03846086320482735,0.1465400017923795,0.26096135002359006,0.5405601083352832,0.48819256225672425,0.2998750676489474,0.5875576559013078,0.4273610876335212,0.38061864866846284,0.47618389212750845,1
2021-07-06,^GSPC,0.49468276596950783,0.4740147941493672,0.4754602742720419,0.48010362564694076,0.5555603022103608,-0.44866238117917484,-0.8025559026260733,0.46713969693740115,0.44936035242114253,-0.5953460376764539,0.16145098882841386,-0.7106615501750391,2.1920346793027283,0.07514442714957759,0.5154918012005374,0.4008509082119918,0.49313294242484934,0.4662510841981312,0.4488185588127449,0.44621626186154256,0.4487634973473046,0.4424432327028599,0.43241007320040725,0.41182152285631196,0.4188128221354673,0.40158613840369123,0.6961486400955027,0.44108659888340973,0.0689843036842088,-0.05926792248786465,0.15565417494036504,0.5369436161907163,0.5536831395623133,0.36232943531865414,0.6053622483459945,0.4328660917502224,0.393014973605378,0.4742595587694327,0
2021-07-07,^GSPC,0.4896000081851582,0.4790423539132434,0.48992122101008145,0.49370672595489945,0.15565290084253558,0.281492772035797,-0.8405755583382548,0.4795367362044009,0.459826562315729,0.17366473048656003,-0.2404043134397742,0.010433856364723224,-0.4146224873060317,0.331862341641898,0.3896605157943674,0.5613015308002266,0.4849212598136188,0.49651093432296173,0.4697985581764343,0.4515512330055146,0.4498787861546491,0.45173632701256256,0.44574825261942996,0.4349577877511842,0.41449191782330863,0.4219354431298619,-0.30523785435349293,0.6727269508954176,0.46708565220506815,0.04686910863093373,-0.05561982235911993,1.003550170579164,0.625953589766608,0.42750834775876584,0.6352798254553031,0.43902264972001365,0.4065875650935967,0.472420316786373,1
2021-07-08,^GSPC,0.46167853720657315,0.4502865237971201,0.4520150408018829,0.4589200292470203,0.6112878738841241,-1.335998839643185,-0.2971341418736387,0.48389519295149724,0.4672275963090188,-0.10915405355545871,0.13814024180230997,0.7315292629044855,0.4995515209318821,0.024852472192784227,-0.6908866554452945,0.04536055389271344,0.4985360126947401,0.4882923672375922,0.5000905236610744,0.4725533975475331,0.45522137193098866,0.45285223097081556,0.4550499621689134,0.44829491596944293,0.43764620434225754,0.4176116920343195,0.26064400910370134,-0.2953260457375842,0.7000543363914187,0.4401236070862349,0.053336112668114985,0.4624440027960575,0.586158065470906,0.4712731495409293,0.4001365773811561,0.44378672236887295,0.4113610734773027,0.4771581583166836,0
2021-07-09,^GSPC,0.4694283539716552,0.48805889735644,0.4895365726484616,0.5043542932240607,-0.5881551781334562,1.3560625142246976,-0.027178861821465127,0.4931672372564829,0.4768850737949553,1.4419085503267668,0.1666900203570079,1.452624669444248,-1.2285463104316194,0.898641448509175,0.1980247124348276,0.35700011581961627,0.4637195172998484,0.5019185343950021,0.4918632340526925,0.5028773662179346,0.47625351297289686,0.4581977635143716,0.4561669006351411,0.4575958924380554,0.4509937213035611,0.440781233516897,-0.9929377307676847,0.2517191128466928,-0.27354992076561246,0.6702559173531878,0.4570350962481706,1.5761330534887357,0.6522395585675317,0.5201974206913772,0.45679148147576976,0.44991973573441973,0.42429253784380916,0.4759595838121281,0
2021-07-12,^GSPC,0.5095576419580014,0.5020472897661292,0.5220315746551588,0.5184144722706134,-0.8036312040146615,0.29400377372218484,-0.11970584275808203,0.49920222008035936,0.4866240879797445,0.36935569249363864,-0.6197337423191009,-1.4317569567148014,-0.2733809489019463,1.106986232817676,0.20423560090577264,0.14787461846297506,0.5091927007932564,0.46707284970073004,0.5055038629228763,0.4946413845529813,0.5066207632032387,0.4792415050857441,0.46151738879876114,0.45871274287678454,0.46030194261926644,0.45413754435252746,1.0934526600419514,-0.9601342190425532,0.2766322460240754,-0.2914947907637251,0.6932795133079255,1.4001326452173268,0.7249507711370825,0.5746450515710311,0.5174421789412442,0.45637359888737894,0.4385164829418265,0.4740359085605823,0
2021-07-13,^GSPC,0.5176334983731098,0.5073253216515751,0.5247419718604298,0.5040374338594577,-0.34674739269406696,-0.6515214171430563,-0.07955565962064873,0.5039999082251769,0.49398952402033647,-0.5546676502274528,-0.5072221064203807,-0.7106615501750391,0.5979726906616004,0.7009359962593122,0.5481505337494468,0.07023686689212659,0.5232649239519094,0.512584156800541,0.4706211958345357,0.5082964246233843,0.4983730262783465,0.5096255047369054,0.4825806391444428,0.46406280936087335,0.46141966301080983,0.46345189829415073,0.2703402345111866,1.0568057748215645,-0.9421704094927289,0.2519889549302257,-0.2940144270011322,0.9839317506303705,0.7335321919520333,0.6200098408460555,0.41770565890683353,0.46173935676902084,0.44810637438493434,0.4748410246871962,1
2021-07-14,^GSPC,0.5167382554234564,0.5085405417278345,0.5204655063257068,0.5087830402051792,0.11009234198138618,-0.016228906794002764,-0.09771118295619778,0.5070220538655146,0.5017204110226194,-0.32251416312790254,-0.27132833474713086,0.010433856364723224,0.5474219824933186,0.376313345577505,-0.13126847422868548,-0.04292567321138833,0.5088755700032543,0.5266681777673901,0.516180804958213,0.4733769043148312,0.5120475562592465,0.5013732186738622,0.5129928065332564,0.48512439968203735,0.46677389684375115,0.4645703550842831,-0.46245683553155725,0.26109257665290275,1.0863356447071524,-0.9519748818969591,0.2639037572554878,1.1020164693183352,0.7378315019846314,0.6572068250689307,0.32801693728411546,0.4677472506620555,0.4571367124195767,0.4775783752426535,1
2021-07-15,^GSPC,0.506396059150553,0.4856655977355101,0.500152867429168,0.4954781336958053,-0.03850472100528434,-0.6169771428368472,-0.37210299003106667,0.5143503646279965,0.5075799346992254,-0.44454932547490583,-0.3919045472685183,0.7315292629044855,-0.16699676320506254,0.4646437572352274,-0.581265878438374,0.2330519474763099,0.5136252414902962,0.5122667601358303,0.5302797735668728,0.5189846467507802,0.4770781951357343,0.5150552910056639,0.5047328701203079,0.5155341702449731,0.4878518927543631,0.46992811649913946,0.029904970057011235,-0.44731162443340766,0.2860594615771234,1.05183428358774,-0.9720362742087003,0.665364941814325,0.6952494589833219,0.6779994261397277,0.1478843135834581,0.47416064006605774,0.46147541626596333,0.4862011764435237,1
2021-07-16,^GSPC,0.5049133983956844,0.49129601173773935,0.4831124870946948,0.46483155058232295,0.07972353347896893,-1.1972947677782415,-0.7123772802070799,0.5064277727805441,0.5082565245790954,-1.6448709184599175,0.5822021239132164,1.452624669444248,0.13245917402462018,0.35419791936110046,-0.8509305105164493,-0.7328962415888644,0.5003089378440186,0.5170204136314408,0.5158630714343292,0.5330985107914202,0.5227510337422882,0.4800666421119123,0.5184276265301904,0.5072748848092828,0.5182853505224649,0.4910199994306586,-0.4356844732054109,0.028660763820052816,-0.42640705457894545,0.2613013949355618,1.0849922571165918,0.009645713019672873,0.5746521894813579,0.6692436291604401,-0.17657960667305406,0.4791143099475427,0.46086496345388966,0.49712163862846026,1
2021-07-19,^GSPC,0.43867179519828786,0.41830263796593864,0.39927242378834926,0.4008059275933646,1.8015923681423895,-2.3277284513596377,-0.3029989910941825,0.48285237201200765,0.4994620915453192,-1.5542954578756376,1.0125875828951714,-1.4317569567148014,1.9183041728887564,-0.5785342737368864,-1.9831049863979076,-1.7138484391153568,0.46963610251274535,0.5036929459214239,0.5206217700736463,0.5186665775443209,0.5368850425752907,0.5257646721199939,0.48340654112070147,0.5209685619160649,0.5100196316482771,0.5214735079695308,-0.8854398677307231,-0.4214304429710682,0.05229477797005407,-0.44249090197113905,0.2734635272761014,-0.8702375171298615,0.3139076714887505,0.6073432921506502,-0.7601471411735065,0.483444174153428,0.4489505170097288,0.518905604739212,1
2021-07-20,^GSPC,0.4094912465209278,0.4558150278041356,0.42639379660027465,0.46100875161023697,0.744649109866921,1.8831940134136191,0.6864285486240636,0.47422699167632515,0.49754295924455677,2.124203714107479,1.4755256759817612,-0.7106615501750391,-0.913082121264043,-0.04625322825837696,-0.7740082097083196,-0.7772111769310166,0.4055556344341181,0.4729943952341627,0.507280157666313,0.5234303037054281,0.5224325105539781,0.5399064767349658,0.5291469358646727,0.4859502365677944,0.523723975226167,0.513202343311441,-1.7615439622689464,-0.856214674469671,-0.40037745853448414,0.030382776473149353,-0.4490208588624645,-0.29393226431672703,0.24555588859386207,0.5434326186411723,-0.7822221673938067,0.48806711699888944,0.4450028206254144,0.532729588181673,0
2021-07-21,^GSPC,0.4710603736723459,0.47702045960820344,0.4911777389913728,0.4942289065457036,-0.17800730287778152,0.944073321539706,0.8610271085420715,0.4713095205452731,0.4975954410591384,0.9580212376273409,-0.38183854287088254,0.010433856364723224,-0.9262384576523826,0.5631870254131782,0.2852570993411941,-0.4173954493811225,0.4658100288868158,0.40886020365620074,0.4765490260179138,0.5100745960060462,0.5272030360064848,0.5254459732464017,0.543301850756333,0.5316870264466343,0.48867837291257454,0.5269157158552056,1.5019879607031628,-1.7031555896722848,-0.8376549425194523,-0.4167782140450835,0.0364119183837431,-0.0828477284169368,0.26372619645005313,0.4961295553075795,-0.5998579561554886,0.4933477238093731,0.44542357814385797,0.5432185257379933,0
2021-07-22,^GSPC,0.4991685433332086,0.4864541546318082,0.508930634624275,0.5024244558008533,-0.8420660385779529,0.09934783894835288,0.8507085224324574,0.47270195617096034,0.5019678579740185,0.13873865300846788,-0.7338739910150994,0.7315292629044855,-0.77685096912731,1.1248687358209537,1.515267749002263,-0.14589778389131816,0.499058640591482,0.4691651139215532,0.41234676759130157,0.47931099719683196,0.5138282656352733,0.530219129939397,0.5288279415386593,0.5458408257694541,0.5344507887335194,0.4918470241068254,0.7741544793001276,1.4517420199454432,-1.6894526059425687,-0.8487318818465739,-0.4226252651143115,-0.1752196749667499,0.28920179823545256,0.46365059603482356,-0.4370780007170619,0.49925824640738775,0.4443520123366533,0.5566174545746454,1
2021-07-23,^GSPC,0.5177550801979102,0.5284841013245006,0.5381341456508257,0.5437377270072229,0.8942158590467021,1.2023878162603723,0.7895039721006225,0.4885192144954715,0.5059260940819341,1.0742853528374063,-0.16444816719562597,1.452624669444248,2.2961573364148857,-0.05449245205301535,1.17471195182206,0.7723739899723767,0.5072612102489769,0.5024416004502079,0.47271568061553987,0.41504090966867924,0.4830207577797097,0.5168369825532891,0.5336055232259623,0.5313680572610145,0.5486156129322994,0.5376495966133571,0.1194787872998606,0.7481361828108729,1.483536635660743,-1.6901589811504176,-0.8660512331072988,-0.09428238663203088,0.39987971201069256,0.4609689405123145,-0.1098809062589615,0.5060936240305031,0.45262841329892034,0.5618801150264914,0
2021-07-26,^GSPC,0.5442216675426484,0.5354873561955865,0.56087602211688,0.553536693909114,0.5056949243404024,0.14894863944301093,-0.47431354714931745,0.5191350939408023,0.5094560566201218,0.3885425505073545,-0.8355543707198724,-1.4317569567148014,-0.38253085469168197,0.16992574477799888,0.7762203089794875,1.7451616416923568,0.5486098708816114,0.5106510469417639,0.5060274841181274,0.4754736018999386,0.4186589372176668,0.4860124824475363,0.5202109698096701,0.5361452624203551,0.534131571091946,0.551823753160935,0.974352323534882,0.11525290649670217,0.7758959994792743,1.4441993862525915,-1.729825877974549,0.052031346569050715,0.500143253064801,0.47993254392720175,0.12780052600991262,0.512754932374623,0.4623642646226808,0.5652126482449478,0
2021-07-27,^GSPC,0.5505630476631335,0.5295969584722343,0.5299841795316481,0.5341062949417887,0.4562115440616693,-0.8137634415747462,-0.410350547209201,0.5337879738311707,0.5124781306301055,-0.6720934697313173,0.2329922208630727,-0.7106615501750391,-0.05356659514278799,0.18176142208945642,0.31843053193994,0.6991886030584545,0.5584172316919613,0.5520343732815725,0.5142456434528345,0.5088205990196611,0.4791778853483303,0.42161516235197866,0.48935789359668286,0.5227517646477412,0.5389124973789582,0.5373301686585225,0.15792019703215868,0.9416699723169504,0.13938347976588794,0.7451742146421704,1.4877782233554213,-0.22480972004420066,0.5207013713180216,0.49943161844273454,0.13368040661139408,0.517969683204256,0.46692684278081253,0.5711111233225634,1
2021-07-28,^GSPC,0.5380387536207797,0.5287531437118649,0.5435824149443403,0.5333419172504547,0.4170420987460214,-0.19958032387051333,-0.5017991987817384,0.5416284322362892,0.5149464231214534,-0.18820615703189153,-0.38625345708037195,0.010433856364723224,-0.04316669613411743,0.20460522454321517,-0.37410998598297746,0.2613391818473891,0.5389701884199981,0.5618499563436906,0.5556728907112873,0.5170474407648886,0.5125724788123954,0.4821674904338101,0.42490087343402455,0.49190112000927916,0.5255085669551351,0.5421142448096671,-0.5881969863915782,0.15241470375723395,0.970539600627367,0.11641118073023628,0.7701875730654375,0.10821406647614217,0.5235379148021984,0.515628068131163,0.09741507010406718,0.5230898880913785,0.47004751604130207,0.5783642873430253,0
2021-07-29,^GSPC,0.5386352786787888,0.5422034513468258,0.5591313670481045,0.5505998264363348,0.16626068010656328,0.3964510561327988,-0.4829504786462853,0.5512854998670559,0.5204864345825231,0.49753664529816033,-0.46984249944670403,0.7315292629044855,-0.2665852849187923,0.3790710210410913,-0.25216267144079924,0.3748354989638408,0.538205155953887,0.5423866091456232,0.5654988912401306,0.5585184555329229,0.5208110627721063,0.5155805030861383,0.4855093370513755,0.42744917979544406,0.4946338916996863,0.5287014833440874,-0.11219529603838602,-0.568866219499228,0.17675837984088533,0.9374480464978698,0.12472515953932423,-0.1070004839011229,0.5558671496798953,0.5353916450376465,0.1365848443592416,0.5288126970251078,0.4753386601438067,0.5845319767053964,1
2021-07-30,^GSPC,0.5307365583305244,0.5257660485188231,0.5460583598149097,0.5283254325686141,0.037174878702481116,-0.9078823515256856,-0.7249710805791723,0.5481960048040062,0.5268678937943748,-0.09420179506430124,-0.6217547919350005,1.452624669444248,-0.14399405044093988,0.44444498371173324,-0.29895169586733034,-0.4265683783648286,0.5554778484645144,0.5416209352949776,0.5460148872180608,0.5683548371418706,0.5623412693375924,0.5238236311355726,0.5189533255128589,0.4880528667741504,0.4301317476762552,0.4978064666262626,0.34973850872918044,-0.10870936167948046,-0.5486586995247313,0.1533310445750079,0.9675680246408976,-0.45928371924984207,0.5157151562204576,0.5427491293594019,0.0003564969448327605,0.5323559876864348,0.4775937188602982,0.5894486367235321,1
2021-08-02,^GSPC,0.5416848422768706,0.534977353286206,0.5415195091477961,0.5207736177122413,-0.304639504368993,-0.4243660232256692,-0.7976381692570051,0.5416284322362892,0.5389252589653832,-0.8555115879893882,-0.02821372561124951,-1.4317569567148014,-0.38614000587149055,0.6855859107451935,-0.41011526794963404,-0.6426007816131297,0.5331843740932083,0.5589081088091373,0.5452484007430596,0.5488502484469308,0.5721916904657347,0.5653767441842342,0.5272040954221863,0.5214942194676538,0.4907826409291528,0.43326182602837493,-0.6611406394153029,0.33784789311691227,-0.08586309092526319,-0.5632541435354201,0.16262558170001937,-0.3919069167286513,0.45469503718081655,0.5357882806127339,-0.15686970770573772,0.5339940489722311,0.47942186539973597,0.5908767548218308,0
2021-08-03,^GSPC,0.5285171208246185,0.5364706744160708,0.5304439259067271,0.5543292975783293,0.04958980041730577,0.9388635001197547,-0.5182091164644181,0.545682265171711,0.5483044501424429,1.0673713385726982,0.5110729505381099,-0.7106615501750391,0.4207106124677071,0.46118528165777434,-0.1434910938348478,0.019715907970919704,0.5256260902648268,0.5365959441334146,0.5625539214663169,0.5480829521859466,0.5526592627687866,0.575232598430208,0.5687957306272601,0.5297443391221481,0.5242500422303116,0.49395267849875285,-0.28640779028640434,-0.6393817719721311,0.36325492828061157,-0.1060930321166687,-0.5729914633052114,-0.15037986446102877,0.47703433724187927,0.5349227935021877,-0.08993799355713959,0.5377391570900455,0.48561134948407464,0.5919805989500883,1
2021-08-04,^GSPC,0.550162328540196,0.5294021971480481,0.5559804558858357,0.5352253183874702,0.48384760056532045,-0.8029000715465137,-0.40399330015145113,0.5460598052283024,0.5524247987778746,-0.6095488095264506,-0.8893967022347117,0.010433856364723224,0.48471933669621814,0.16633944110414822,-0.091180670551425,-0.21019142599345075,0.5592105143146532,0.529031323624475,0.5402180764619164,0.5654067560343013,0.5518908713418144,0.5556893973886654,0.5786607218242583,0.5713326964316912,0.5325065881837645,0.5274421294531875,0.7701167847903783,-0.2771227845112915,-0.6195786205643703,0.33755701339627775,-0.10368856470644108,-0.20710978968150853,0.43759028128192773,0.5259260718308425,-0.17922514332580655,0.539834006668546,0.48841785126739956,0.5933030832751531,1
2021-08-05,^GSPC,0.5435500076490886,0.5420082370893275,0.5640736405802027,0.5598770680051294,-0.2380543857754009,0.6406073164444138,-0.3345654338701542,0.5479194888814847,0.5581990795420447,0.6771323816863112,-0.6900780420569649,0.7315292629044855,-0.7552890593184803,0.674689757155013,0.4379897177205134,-0.11796958744001307,0.5400901704341144,0.5626439040351582,0.5326454274760192,0.5430473134129957,0.5692394015464982,0.5549205821461923,0.5590994030968894,0.5811969101547961,0.5741273400801089,0.535704115147058,-0.5797777017396334,0.744232892431665,-0.25524227367841595,-0.6333106205671011,0.35174442625063307,0.2870262702539434,0.45558234899373073,0.5225166442799007,-0.11787239754041798,0.5449278645692596,0.49292663228210537,0.5990089204672462,1
2021-08-06,^GSPC,0.5623974673063392,0.5522676295408193,0.5830267306843019,0.566795164132296,-0.7045909823819596,0.05302085602804228,-0.5153617210831685,0.5556309977821404,0.5605164696580756,0.18633105472217715,-1.0577717192641707,1.452624669444248,-0.5523110715755172,1.0701547993632214,-0.0012135310780773713,0.2491436739922296,0.5647630370258092,0.5435075301253057,0.5662936815635239,0.5354666639923851,0.5468480451751632,0.5722786811406347,0.5583298751179004,0.5616371330825921,0.5839992373749717,0.577352288447895,0.5389634959822642,-0.5607271904809605,0.771970325840192,-0.2734100377230182,-0.6449085772402825,1.1888038099955576,0.4756549673073248,0.5240150795679376,-0.06398032480885753,0.5480783623207379,0.4993079234773314,0.5986744682848101,1
2021-08-09,^GSPC,0.5705111188205428,0.5509414408031049,0.578966400895632,0.5629072633079999,-0.7083962660791663,-0.30184682483441067,-0.5434846709867454,0.5640769621760156,0.5614582597099698,-0.30754316747071603,-0.9412376059745824,-1.4317569567148014,-0.0070199327438546545,1.0692800164306626,0.24878432609892004,0.29611713772513415,0.5716870592741867,0.5682010818457405,0.5471369978526964,0.5691504671540049,0.5392565758537721,0.5498749745483301,0.5757040660812814,0.5608676657511903,0.5644242245267677,0.5872306897407996,0.0835746382873334,0.5207740829183659,-0.5404729975756943,0.7412963357458229,-0.2754493592154943,0.7592883491922924,0.4711009982750005,0.5242550605072269,-0.07779911223572179,0.5503232771670781,0.5040351227358952,0.5982424182195224,1
2021-08-10,^GSPC,0.5686646233165528,0.556339952949559,0.5839269910163788,0.5670095905126523,-0.06586162542303997,-0.03960318546773089,-0.7955388585892416,0.5666188096974645,0.5647652088529792,-0.06272335613554865,-0.9199282867234471,-0.7106615501750391,0.8259555271389374,0.5546437458933395,-0.08825999754830738,-0.07562168929967271,0.567795828029047,0.5751309090252585,0.5718567573135929,0.5499735445812364,0.572988456084769,0.5422793180610501,0.5532795899478705,0.5782404874300354,0.5636541578310756,0.5676427800966272,-0.19145346175821198,0.08054391128276173,0.5472301008751436,-0.5551681018115388,0.7662067011998867,0.5091367736567175,0.46655028088248507,0.5234889625496639,-0.08884662494374683,0.5535005813118775,0.5094203206717969,0.5990346822997326,0
2021-08-11,^GSPC,0.574623954182328,0.5602637142319427,0.5899197209074719,0.5722869378610411,-0.5860394991666695,-0.0011925839803712647,-1.0533766853432154,0.5740480533346355,0.5686793821993943,-0.09073541934893264,-1.0067353110024735,0.010433856364723224,-0.5970722905459873,0.9708217095478443,-0.11510445316004812,0.23068410789840313,0.5719016693346622,0.5712364154668823,0.5787939392517225,0.5747194202429584,0.5537841621895715,0.576029803514869,0.5456768918445528,0.5558177786012696,0.5810405117919407,0.5668722060504096,0.011789532105753335,-0.1853292334852516,0.10447544723102599,0.5192923039088626,-0.5646906635993236,0.48034624292104816,0.46488418728360814,0.5225253141113441,-0.09101587971438714,0.556704714820344,0.5150603270388835,0.5996085222505793,0
2021-08-12,^GSPC,0.578260935585625,0.5717011862281048,0.5894883652447983,0.5894610796286929,-0.8170745807827852,0.3883401638364268,-1.1962609894513478,0.5799783616492272,0.57258513649273,0.4664516868560171,-0.4927608096541866,0.7315292629044855,-0.2928495881662631,1.200571281681314,0.22740809579577462,0.13475435071177477,0.5771835373198684,0.5753456990095671,0.5748953123925735,0.5816639312506506,0.5785653577697505,0.5568149172612078,0.5794586659644727,0.5482156796773305,0.5586003371522011,0.5842700148318363,0.041558359526162277,0.011148340703458024,-0.16292233626863087,0.08192815052306986,0.5383064423209865,0.2085880218624473,0.4941523669210409,0.527916354985008,-0.021236550131659974,0.5614466899967313,0.5228528126361452,0.6010540462404422,1
2021-08-13,^GSPC,0.5957559682029617,0.5778234858072322,0.612802177191404,0.5961460838094849,-1.34429002553399,0.04379903908482883,-1.1966567710968359,0.5858619451610702,0.5794014580984594,0.021706313991212745,-1.226539173112251,1.452624669444248,-0.6964656831871557,1.7730914087960572,0.2689277263355167,0.13123891456528244,0.5943723906561275,0.5806319951838876,0.5790089571967645,0.5777611855277175,0.5855197807145215,0.5816097812068146,0.5602259663919192,0.5819947914079054,0.5509923166947033,0.5618150557137381,0.34345243812245796,0.039926242892396865,0.03468193057558877,-0.18221408770073996,0.08932629112186423,0.16846617892527163,0.5220585638027794,0.5381044030401301,0.03143824303162057,0.5680722564830892,0.5284752687219422,0.6087359634088132,1
2021-08-16,^GSPC,0.592781084077791,0.5888524119559155,0.5910828242866556,0.6070640741570573,-0.8239358452097948,0.18133250884192986,-1.3006186405046385,0.5947134662413096,0.5880740893969126,0.5934709353667397,0.1819361907604445,-1.4317569567148014,0.7647149733434645,1.227233506922774,0.3598231906345977,0.31590066177697057,0.6010631212888713,0.597835259234963,0.5843008638186913,0.5818791763601942,0.5816114645820956,0.5885680399469102,0.5850438166207923,0.5627636075915771,0.5847977401249419,0.5542020227901783,0.07642758340001365,0.33177106911177856,0.06362485847380332,0.012984363997997206,-0.18183132693557646,0.7402613545363567,0.5587754570786584,0.5539850118159373,0.09394689627911774,0.5784791553222808,0.51879029061076,0.6407140225649741,1
